experiment,game,method,seed,budget,best_welfare,welfare_gap,cumulative_welfare_gap,payoff_dominant_found,first_hit_budget
restart_selection,stag_hunt,standard_pg,46,4,7.720552006998763,0.279447993001237,1.117791972004948,1,1
restart_selection,stag_hunt,standard_pg,46,5,7.720552006998763,0.279447993001237,1.397239965006185,1,1
restart_selection,stag_hunt,standard_pg,46,6,7.720552006998763,0.279447993001237,1.676687958007422,1,1
restart_selection,stag_hunt,standard_pg,46,7,7.800338645017144,0.1996613549828563,1.8763493129902784,1,1
restart_selection,stag_hunt,standard_pg,46,8,7.800338645017144,0.1996613549828563,2.0760106679731347,1,1
restart_selection,stag_hunt,standard_pg,46,9,7.800338645017144,0.1996613549828563,2.275672022955991,1,1
restart_selection,stag_hunt,standard_pg,46,10,7.800338645017144,0.1996613549828563,2.4753333779388473,1,1
restart_selection,stag_hunt,standard_pg,46,11,7.800338645017144,0.1996613549828563,2.6749947329217036,1,1
restart_selection,stag_hunt,standard_pg,46,12,7.800338645017144,0.1996613549828563,2.87465608790456,1,1
restart_selection,stag_hunt,standard_pg,47,1,3.9746678305635896,4.02533216943641,4.02533216943641,0,13
restart_selection,stag_hunt,standard_pg,47,2,3.9746678305635896,4.02533216943641,8.05066433887282,0,13
restart_selection,stag_hunt,standard_pg,47,3,7.771780340996769,0.22821965900323082,8.27888399787605,1,3
restart_selection,stag_hunt,standard_pg,47,4,7.771780340996769,0.22821965900323082,8.50710365687928,1,3
restart_selection,stag_hunt,standard_pg,47,5,7.771780340996769,0.22821965900323082,8.73532331588251,1,3
restart_selection,stag_hunt,standard_pg,47,6,7.771780340996769,0.22821965900323082,8.96354297488574,1,3
restart_selection,stag_hunt,standard_pg,47,7,7.771780340996769,0.22821965900323082,9.19176263388897,1,3
restart_selection,stag_hunt,standard_pg,47,8,7.771780340996769,0.22821965900323082,9.4199822928922,1,3
restart_selection,stag_hunt,standard_pg,47,9,7.771780340996769,0.22821965900323082,9.64820195189543,1,3
restart_selection,stag_hunt,standard_pg,47,10,7.771780340996769,0.22821965900323082,9.87642161089866,1,3
restart_selection,stag_hunt,standard_pg,47,11,7.771780340996769,0.22821965900323082,10.10464126990189,1,3
restart_selection,stag_hunt,standard_pg,47,12,7.771780340996769,0.22821965900323082,10.33286092890512,1,3
restart_selection,stag_hunt,standard_pg,48,1,7.684344793427086,0.3156552065729139,0.3156552065729139,1,1
restart_selection,stag_hunt,standard_pg,48,2,7.684344793427086,0.3156552065729139,0.6313104131458278,1,1
restart_selection,stag_hunt,standard_pg,48,3,7.684344793427086,0.3156552065729139,0.9469656197187417,1,1
restart_selection,stag_hunt,standard_pg,48,4,7.684344793427086,0.3156552065729139,1.2626208262916556,1,1
restart_selection,stag_hunt,standard_pg,48,5,7.684344793427086,0.3156552065729139,1.5782760328645695,1,1
restart_selection,stag_hunt,standard_pg,48,6,7.684344793427086,0.3156552065729139,1.8939312394374834,1,1
restart_selection,stag_hunt,standard_pg,48,7,7.684344793427086,0.3156552065729139,2.2095864460103973,1,1
restart_selection,stag_hunt,standard_pg,48,8,7.7654880960582116,0.23451190394178845,2.444098349952186,1,1
restart_selection,stag_hunt,standard_pg,48,9,7.7654880960582116,0.23451190394178845,2.6786102538939742,1,1
restart_selection,stag_hunt,standard_pg,48,10,7.789964290054525,0.21003570994547527,2.8886459638394495,1,1
restart_selection,stag_hunt,standard_pg,48,11,7.789964290054525,0.21003570994547527,3.0986816737849248,1,1
restart_selection,stag_hunt,standard_pg,48,12,7.789964290054525,0.21003570994547527,3.3087173837304,1,1
restart_selection,stag_hunt,standard_pg,49,1,7.765039212395349,0.2349607876046509,0.2349607876046509,1,1
restart_selection,stag_hunt,standard_pg,49,2,7.765039212395349,0.2349607876046509,0.4699215752093018,1,1
restart_selection,stag_hunt,standard_pg,49,3,7.765039212395349,0.2349607876046509,0.7048823628139527,1,1
restart_selection,stag_hunt,standard_pg,49,4,7.765039212395349,0.2349607876046509,0.9398431504186036,1,1
restart_selection,stag_hunt,standard_pg,49,5,7.765039212395349,0.2349607876046509,1.1748039380232544,1,1
restart_selection,stag_hunt,standard_pg,49,6,7.765039212395349,0.2349607876046509,1.4097647256279053,1,1
restart_selection,stag_hunt,standard_pg,49,7,7.765039212395349,0.2349607876046509,1.6447255132325562,1,1
restart_selection,stag_hunt,standard_pg,49,8,7.765039212395349,0.2349607876046509,1.8796863008372071,1,1
restart_selection,stag_hunt,standard_pg,49,9,7.765039212395349,0.2349607876046509,2.114647088441858,1,1
restart_selection,stag_hunt,standard_pg,49,10,7.765039212395349,0.2349607876046509,2.349607876046509,1,1
restart_selection,stag_hunt,standard_pg,49,11,7.765039212395349,0.2349607876046509,2.58456866365116,1,1
restart_selection,stag_hunt,standard_pg,49,12,7.765039212395349,0.2349607876046509,2.8195294512558107,1,1
restart_selection,stag_hunt,standard_pg,50,1,3.973581413347701,4.026418586652299,4.026418586652299,0,13
restart_selection,stag_hunt,standard_pg,50,2,3.973581413347701,4.026418586652299,8.052837173304598,0,13
restart_selection,stag_hunt,standard_pg,50,3,7.659552508730983,0.34044749126901674,8.393284664573613,1,3
restart_selection,stag_hunt,standard_pg,50,4,7.659552508730983,0.34044749126901674,8.733732155842631,1,3
restart_selection,stag_hunt,standard_pg,50,5,7.659552508730983,0.34044749126901674,9.074179647111649,1,3
restart_selection,stag_hunt,standard_pg,50,6,7.759166228823421,0.2408337711765789,9.315013418288228,1,3
restart_selection,stag_hunt,standard_pg,50,7,7.759166228823421,0.2408337711765789,9.555847189464806,1,3
restart_selection,stag_hunt,standard_pg,50,8,7.759166228823421,0.2408337711765789,9.796680960641385,1,3
restart_selection,stag_hunt,standard_pg,50,9,7.759166228823421,0.2408337711765789,10.037514731817964,1,3
restart_selection,stag_hunt,standard_pg,50,10,7.759166228823421,0.2408337711765789,10.278348502994543,1,3
restart_selection,stag_hunt,standard_pg,50,11,7.759166228823421,0.2408337711765789,10.519182274171122,1,3
restart_selection,stag_hunt,standard_pg,50,12,7.759166228823421,0.2408337711765789,10.760016045347701,1,3
restart_selection,stag_hunt,standard_pg,51,1,3.976618503889746,4.023381496110254,4.023381496110254,0,13
restart_selection,stag_hunt,standard_pg,51,2,3.976618503889746,4.023381496110254,8.046762992220508,0,13
restart_selection,stag_hunt,standard_pg,51,3,3.976618503889746,4.023381496110254,12.070144488330762,0,13
restart_selection,stag_hunt,standard_pg,51,4,7.818525005522002,0.1814749944779983,12.25161948280876,1,4
restart_selection,stag_hunt,standard_pg,51,5,7.818525005522002,0.1814749944779983,12.433094477286758,1,4
restart_selection,stag_hunt,standard_pg,51,6,7.818525005522002,0.1814749944779983,12.614569471764757,1,4
restart_selection,stag_hunt,standard_pg,51,7,7.818525005522002,0.1814749944779983,12.796044466242755,1,4
restart_selection,stag_hunt,standard_pg,51,8,7.818525005522002,0.1814749944779983,12.977519460720753,1,4
restart_selection,stag_hunt,standard_pg,51,9,7.818525005522002,0.1814749944779983,13.158994455198751,1,4
restart_selection,stag_hunt,standard_pg,51,10,7.818525005522002,0.1814749944779983,13.34046944967675,1,4
restart_selection,stag_hunt,standard_pg,51,11,7.818525005522002,0.1814749944779983,13.521944444154748,1,4
restart_selection,stag_hunt,standard_pg,51,12,7.818525005522002,0.1814749944779983,13.703419438632746,1,4
restart_selection,stag_hunt,standard_pg,52,1,3.975906311313864,4.024093688686136,4.024093688686136,0,13
restart_selection,stag_hunt,standard_pg,52,2,3.975906311313864,4.024093688686136,8.048187377372273,0,13
restart_selection,stag_hunt,standard_pg,52,3,3.975906311313864,4.024093688686136,12.072281066058409,0,13
restart_selection,stag_hunt,standard_pg,52,4,3.975906311313864,4.024093688686136,16.096374754744545,0,13
restart_selection,stag_hunt,standard_pg,52,5,7.662511759217671,0.33748824078232875,16.433862995526873,1,5
restart_selection,stag_hunt,standard_pg,52,6,7.662511759217671,0.33748824078232875,16.7713512363092,1,5
restart_selection,stag_hunt,standard_pg,52,7,7.68617666229299,0.3138233377070101,17.08517457401621,1,5
restart_selection,stag_hunt,standard_pg,52,8,7.691360420452661,0.30863957954733934,17.39381415356355,1,5
restart_selection,stag_hunt,standard_pg,52,9,7.691360420452661,0.30863957954733934,17.70245373311089,1,5
restart_selection,stag_hunt,standard_pg,52,10,7.691360420452661,0.30863957954733934,18.01109331265823,1,5
restart_selection,stag_hunt,standard_pg,52,11,7.691360420452661,0.30863957954733934,18.319732892205568,1,5
restart_selection,stag_hunt,standard_pg,52,12,7.691360420452661,0.30863957954733934,18.628372471752908,1,5
restart_selection,stag_hunt,standard_pg,53,1,3.9786376592363277,4.021362340763672,4.021362340763672,0,13
restart_selection,stag_hunt,standard_pg,53,2,3.9786376592363277,4.021362340763672,8.042724681527345,0,13
restart_selection,stag_hunt,standard_pg,53,3,3.9786376592363277,4.021362340763672,12.064087022291016,0,13
restart_selection,stag_hunt,standard_pg,53,4,3.9786376592363277,4.021362340763672,16.08544936305469,0,13
restart_selection,stag_hunt,standard_pg,53,5,3.9786376592363277,4.021362340763672,20.106811703818362,0,13
restart_selection,stag_hunt,standard_pg,53,6,7.674844383948325,0.3251556160516751,20.431967319870036,1,6
restart_selection,stag_hunt,standard_pg,53,7,7.674844383948325,0.3251556160516751,20.75712293592171,1,6
restart_selection,stag_hunt,standard_pg,53,8,7.674844383948325,0.3251556160516751,21.082278551973385,1,6
restart_selection,stag_hunt,standard_pg,53,9,7.674844383948325,0.3251556160516751,21.40743416802506,1,6
restart_selection,stag_hunt,standard_pg,53,10,7.674844383948325,0.3251556160516751,21.732589784076733,1,6
restart_selection,stag_hunt,standard_pg,53,11,7.674844383948325,0.3251556160516751,22.057745400128407,1,6
restart_selection,stag_hunt,standard_pg,53,12,7.674844383948325,0.3251556160516751,22.38290101618008,1,6
restart_selection,stag_hunt,standard_pg,54,1,3.971688312358533,4.028311687641467,4.028311687641467,0,13
restart_selection,stag_hunt,standard_pg,54,2,7.650179189803067,0.3498208101969329,4.3781324978384,1,2
restart_selection,stag_hunt,standard_pg,54,3,7.650179189803067,0.3498208101969329,4.727953308035333,1,2
restart_selection,stag_hunt,standard_pg,54,4,7.678416515787928,0.3215834842120717,5.049536792247404,1,2
restart_selection,stag_hunt,standard_pg,54,5,7.678416515787928,0.3215834842120717,5.371120276459476,1,2
restart_selection,stag_hunt,standard_pg,54,6,7.678416515787928,0.3215834842120717,5.692703760671548,1,2
restart_selection,stag_hunt,standard_pg,54,7,7.678416515787928,0.3215834842120717,6.0142872448836195,1,2
restart_selection,stag_hunt,standard_pg,54,8,7.800900965632074,0.19909903436792575,6.213386279251545,1,2
restart_selection,stag_hunt,standard_pg,54,9,7.800900965632074,0.19909903436792575,6.412485313619471,1,2
restart_selection,stag_hunt,standard_pg,54,10,7.800900965632074,0.19909903436792575,6.611584347987397,1,2
restart_selection,stag_hunt,standard_pg,54,11,7.800900965632074,0.19909903436792575,6.810683382355323,1,2
restart_selection,stag_hunt,standard_pg,54,12,7.800900965632074,0.19909903436792575,7.009782416723248,1,2
restart_selection,stag_hunt,standard_pg,55,1,3.970466988812021,4.029533011187979,4.029533011187979,0,13
restart_selection,stag_hunt,standard_pg,55,2,7.720447311986415,0.27955268801358457,4.309085699201564,1,2
restart_selection,stag_hunt,standard_pg,55,3,7.720447311986415,0.27955268801358457,4.588638387215148,1,2
restart_selection,stag_hunt,standard_pg,55,4,7.720447311986415,0.27955268801358457,4.868191075228733,1,2
restart_selection,stag_hunt,standard_pg,55,5,7.720447311986415,0.27955268801358457,5.1477437632423175,1,2
restart_selection,stag_hunt,standard_pg,55,6,7.720447311986415,0.27955268801358457,5.427296451255902,1,2
restart_selection,stag_hunt,standard_pg,55,7,7.733070657871496,0.2669293421285044,5.6942257933844065,1,2
restart_selection,stag_hunt,standard_pg,55,8,7.733070657871496,0.2669293421285044,5.961155135512911,1,2
restart_selection,stag_hunt,standard_pg,55,9,7.733070657871496,0.2669293421285044,6.228084477641415,1,2
restart_selection,stag_hunt,standard_pg,55,10,7.733070657871496,0.2669293421285044,6.49501381976992,1,2
restart_selection,stag_hunt,standard_pg,55,11,7.733070657871496,0.2669293421285044,6.761943161898424,1,2
restart_selection,stag_hunt,standard_pg,55,12,7.733070657871496,0.2669293421285044,7.028872504026928,1,2
restart_selection,stag_hunt,standard_pg,56,1,3.9710975378046207,4.028902462195379,4.028902462195379,0,13
restart_selection,stag_hunt,standard_pg,56,2,3.9762369874907852,4.023763012509215,8.052665474704593,0,13
restart_selection,stag_hunt,standard_pg,56,3,3.9766190645308583,4.023380935469142,12.076046410173735,0,13
restart_selection,stag_hunt,standard_pg,56,4,7.547220233244531,0.4527797667554694,12.528826176929204,1,4
restart_selection,stag_hunt,standard_pg,56,5,7.754912160026359,0.2450878399736407,12.773914016902845,1,4
restart_selection,stag_hunt,standard_pg,56,6,7.754912160026359,0.2450878399736407,13.019001856876486,1,4
restart_selection,stag_hunt,standard_pg,56,7,7.754912160026359,0.2450878399736407,13.264089696850126,1,4
restart_selection,stag_hunt,standard_pg,56,8,7.754912160026359,0.2450878399736407,13.509177536823767,1,4
restart_selection,stag_hunt,standard_pg,56,9,7.754912160026359,0.2450878399736407,13.754265376797408,1,4
restart_selection,stag_hunt,standard_pg,56,10,7.754912160026359,0.2450878399736407,13.999353216771048,1,4
restart_selection,stag_hunt,standard_pg,56,11,7.754912160026359,0.2450878399736407,14.244441056744689,1,4
restart_selection,stag_hunt,standard_pg,56,12,7.754912160026359,0.2450878399736407,14.48952889671833,1,4
restart_selection,stag_hunt,standard_pg,57,1,7.678818592242296,0.3211814077577042,0.3211814077577042,1,1
restart_selection,stag_hunt,standard_pg,57,2,7.678818592242296,0.3211814077577042,0.6423628155154084,1,1
restart_selection,stag_hunt,standard_pg,57,3,7.678818592242296,0.3211814077577042,0.9635442232731126,1,1
restart_selection,stag_hunt,standard_pg,57,4,7.782707576810822,0.2172924231891784,1.180836646462291,1,1
restart_selection,stag_hunt,standard_pg,57,5,7.782707576810822,0.2172924231891784,1.3981290696514694,1,1
restart_selection,stag_hunt,standard_pg,57,6,7.782707576810822,0.2172924231891784,1.6154214928406478,1,1
restart_selection,stag_hunt,standard_pg,57,7,7.782707576810822,0.2172924231891784,1.8327139160298263,1,1
restart_selection,stag_hunt,standard_pg,57,8,7.782707576810822,0.2172924231891784,2.0500063392190047,1,1
restart_selection,stag_hunt,standard_pg,57,9,7.782707576810822,0.2172924231891784,2.267298762408183,1,1
restart_selection,stag_hunt,standard_pg,57,10,7.782707576810822,0.2172924231891784,2.4845911855973615,1,1
restart_selection,stag_hunt,standard_pg,57,11,7.782707576810822,0.2172924231891784,2.70188360878654,1,1
restart_selection,stag_hunt,standard_pg,57,12,7.782707576810822,0.2172924231891784,2.9191760319757183,1,1
restart_selection,stag_hunt,standard_pg,58,1,3.9006526569652653,4.099347343034735,4.099347343034735,0,13
restart_selection,stag_hunt,standard_pg,58,2,3.975021818041683,4.024978181958317,8.12432552499305,0,13
restart_selection,stag_hunt,standard_pg,58,3,3.9771098921379195,4.0228901078620805,12.147215632855131,0,13
restart_selection,stag_hunt,standard_pg,58,4,3.9771098921379195,4.0228901078620805,16.17010574071721,0,13
restart_selection,stag_hunt,standard_pg,58,5,3.9771098921379195,4.0228901078620805,20.192995848579294,0,13
restart_selection,stag_hunt,standard_pg,58,6,3.9771098921379195,4.0228901078620805,24.215885956441376,0,13
restart_selection,stag_hunt,standard_pg,58,7,3.9771098921379195,4.0228901078620805,28.238776064303458,0,13
restart_selection,stag_hunt,standard_pg,58,8,3.9771098921379195,4.0228901078620805,32.26166617216554,0,13
restart_selection,stag_hunt,standard_pg,58,9,7.744490815171995,0.25550918482800533,32.51717535699355,1,9
restart_selection,stag_hunt,standard_pg,58,10,7.745030135049695,0.25496986495030516,32.77214522194385,1,9
restart_selection,stag_hunt,standard_pg,58,11,7.745030135049695,0.25496986495030516,33.027115086894156,1,9
restart_selection,stag_hunt,standard_pg,58,12,7.745030135049695,0.25496986495030516,33.28208495184446,1,9
restart_selection,stag_hunt,standard_pg,59,1,3.968619019901288,4.031380980098712,4.031380980098712,0,13
restart_selection,stag_hunt,standard_pg,59,2,3.96961876110592,4.03038123889408,8.061762218992792,0,13
restart_selection,stag_hunt,standard_pg,59,3,3.975490178849215,4.024509821150785,12.086272040143577,0,13
restart_selection,stag_hunt,standard_pg,59,4,7.753723848684807,0.2462761513151932,12.33254819145877,1,4
restart_selection,stag_hunt,standard_pg,59,5,7.753723848684807,0.2462761513151932,12.578824342773963,1,4
restart_selection,stag_hunt,standard_pg,59,6,7.796059316874463,0.20394068312553681,12.7827650258995,1,4
restart_selection,stag_hunt,standard_pg,59,7,7.796059316874463,0.20394068312553681,12.986705709025038,1,4
restart_selection,stag_hunt,standard_pg,59,8,7.796059316874463,0.20394068312553681,13.190646392150576,1,4
restart_selection,stag_hunt,standard_pg,59,9,7.796059316874463,0.20394068312553681,13.394587075276114,1,4
restart_selection,stag_hunt,standard_pg,59,10,7.796059316874463,0.20394068312553681,13.598527758401652,1,4
restart_selection,stag_hunt,standard_pg,59,11,7.796059316874463,0.20394068312553681,13.80246844152719,1,4
restart_selection,stag_hunt,standard_pg,59,12,7.796059316874463,0.20394068312553681,14.006409124652727,1,4
restart_selection,stag_hunt,standard_pg,60,1,3.9716109076517423,4.028389092348258,4.028389092348258,0,13
restart_selection,stag_hunt,standard_pg,60,2,3.9765275585960396,4.02347244140396,8.051861533752218,0,13
restart_selection,stag_hunt,standard_pg,60,3,3.9765275585960396,4.02347244140396,12.075333975156179,0,13
restart_selection,stag_hunt,standard_pg,60,4,3.9765275585960396,4.02347244140396,16.098806416560137,0,13
restart_selection,stag_hunt,standard_pg,60,5,3.9765275585960396,4.02347244140396,20.122278857964098,0,13
restart_selection,stag_hunt,standard_pg,60,6,3.9765275585960396,4.02347244140396,24.145751299368058,0,13
restart_selection,stag_hunt,standard_pg,60,7,3.9765275585960396,4.02347244140396,28.16922374077202,0,13
restart_selection,stag_hunt,standard_pg,60,8,3.9765275585960396,4.02347244140396,32.19269618217598,0,13
restart_selection,stag_hunt,standard_pg,60,9,3.9765275585960396,4.02347244140396,36.21616862357994,0,13
restart_selection,stag_hunt,standard_pg,60,10,7.469039475756826,0.5309605242431736,36.74712914782312,1,10
restart_selection,stag_hunt,standard_pg,60,11,7.791201292901821,0.20879870709817894,36.9559278549213,1,10
restart_selection,stag_hunt,standard_pg,60,12,7.791201292901821,0.20879870709817894,37.16472656201948,1,10
restart_selection,stag_hunt,standard_pg,61,1,3.977826785053964,4.0221732149460365,4.0221732149460365,0,13
restart_selection,stag_hunt,standard_pg,61,2,3.977826785053964,4.0221732149460365,8.044346429892073,0,13
restart_selection,stag_hunt,standard_pg,61,3,7.575708523639131,0.42429147636086917,8.468637906252942,1,3
restart_selection,stag_hunt,standard_pg,61,4,7.575708523639131,0.42429147636086917,8.892929382613811,1,3
restart_selection,stag_hunt,standard_pg,61,5,7.638432013395854,0.3615679866041459,9.254497369217958,1,3
restart_selection,stag_hunt,standard_pg,61,6,7.638432013395854,0.3615679866041459,9.616065355822105,1,3
restart_selection,stag_hunt,standard_pg,61,7,7.689428721512401,0.3105712784875987,9.926636634309704,1,3
restart_selection,stag_hunt,standard_pg,61,8,7.689428721512401,0.3105712784875987,10.237207912797302,1,3
restart_selection,stag_hunt,standard_pg,61,9,7.696624761353605,0.30337523864639504,10.540583151443698,1,3
restart_selection,stag_hunt,standard_pg,61,10,7.696624761353605,0.30337523864639504,10.843958390090094,1,3
restart_selection,stag_hunt,standard_pg,61,11,7.696624761353605,0.30337523864639504,11.14733362873649,1,3
restart_selection,stag_hunt,standard_pg,61,12,7.696624761353605,0.30337523864639504,11.450708867382886,1,3
restart_selection,stag_hunt,standard_pg,62,1,3.9766667189776,4.0233332810224,4.0233332810224,0,13
restart_selection,stag_hunt,standard_pg,62,2,3.9766667189776,4.0233332810224,8.0466665620448,0,13
restart_selection,stag_hunt,standard_pg,62,3,7.728509949596755,0.27149005040324514,8.318156612448046,1,3
restart_selection,stag_hunt,standard_pg,62,4,7.728509949596755,0.27149005040324514,8.58964666285129,1,3
restart_selection,stag_hunt,standard_pg,62,5,7.728509949596755,0.27149005040324514,8.861136713254535,1,3
restart_selection,stag_hunt,standard_pg,62,6,7.728509949596755,0.27149005040324514,9.132626763657779,1,3
restart_selection,stag_hunt,standard_pg,62,7,7.728509949596755,0.27149005040324514,9.404116814061023,1,3
restart_selection,stag_hunt,standard_pg,62,8,7.728509949596755,0.27149005040324514,9.675606864464267,1,3
restart_selection,stag_hunt,standard_pg,62,9,7.81951222734983,0.1804877726501699,9.856094637114438,1,3
restart_selection,stag_hunt,standard_pg,62,10,7.81951222734983,0.1804877726501699,10.036582409764609,1,3
restart_selection,stag_hunt,standard_pg,62,11,7.81951222734983,0.1804877726501699,10.21707018241478,1,3
restart_selection,stag_hunt,standard_pg,62,12,7.81951222734983,0.1804877726501699,10.39755795506495,1,3
restart_selection,stag_hunt,standard_pg,63,1,3.9716673477927174,4.028332652207283,4.028332652207283,0,13
restart_selection,stag_hunt,standard_pg,63,2,7.798358521549175,0.20164147845082514,4.229974130658108,1,2
restart_selection,stag_hunt,standard_pg,63,3,7.798358521549175,0.20164147845082514,4.431615609108933,1,2
restart_selection,stag_hunt,standard_pg,63,4,7.798358521549175,0.20164147845082514,4.633257087559758,1,2
restart_selection,stag_hunt,standard_pg,63,5,7.798358521549175,0.20164147845082514,4.834898566010583,1,2
restart_selection,stag_hunt,standard_pg,63,6,7.798358521549175,0.20164147845082514,5.036540044461408,1,2
restart_selection,stag_hunt,standard_pg,63,7,7.798358521549175,0.20164147845082514,5.2381815229122335,1,2
restart_selection,stag_hunt,standard_pg,63,8,7.798358521549175,0.20164147845082514,5.439823001363059,1,2
restart_selection,stag_hunt,standard_pg,63,9,7.798358521549175,0.20164147845082514,5.641464479813884,1,2
restart_selection,stag_hunt,standard_pg,63,10,7.798358521549175,0.20164147845082514,5.843105958264709,1,2
restart_selection,stag_hunt,standard_pg,63,11,7.798358521549175,0.20164147845082514,6.044747436715534,1,2
restart_selection,stag_hunt,standard_pg,63,12,7.798358521549175,0.20164147845082514,6.246388915166359,1,2
restart_selection,stag_hunt,standard_pg,64,1,3.965813301597456,4.034186698402544,4.034186698402544,0,13
restart_selection,stag_hunt,standard_pg,64,2,3.970203373862632,4.029796626137368,8.063983324539912,0,13
restart_selection,stag_hunt,standard_pg,64,3,3.9735282011648874,4.026471798835113,12.090455123375024,0,13
restart_selection,stag_hunt,standard_pg,64,4,3.9745808148988893,4.025419185101111,16.115874308476137,0,13
restart_selection,stag_hunt,standard_pg,64,5,3.9745808148988893,4.025419185101111,20.141293493577248,0,13
restart_selection,stag_hunt,standard_pg,64,6,7.770031994953451,0.22996800504654935,20.371261498623795,1,6
restart_selection,stag_hunt,standard_pg,64,7,7.770031994953451,0.22996800504654935,20.601229503670346,1,6
restart_selection,stag_hunt,standard_pg,64,8,7.770031994953451,0.22996800504654935,20.831197508716897,1,6
restart_selection,stag_hunt,standard_pg,64,9,7.770031994953451,0.22996800504654935,21.06116551376345,1,6
restart_selection,stag_hunt,standard_pg,64,10,7.770031994953451,0.22996800504654935,21.29113351881,1,6
restart_selection,stag_hunt,standard_pg,64,11,7.770031994953451,0.22996800504654935,21.52110152385655,1,6
restart_selection,stag_hunt,standard_pg,64,12,7.770031994953451,0.22996800504654935,21.751069528903102,1,6
restart_selection,stag_hunt,standard_pg,65,1,3.9612356796823907,4.038764320317609,4.038764320317609,0,13
restart_selection,stag_hunt,standard_pg,65,2,7.771599676283591,0.22840032371640895,4.267164644034018,1,2
restart_selection,stag_hunt,standard_pg,65,3,7.771599676283591,0.22840032371640895,4.495564967750427,1,2
restart_selection,stag_hunt,standard_pg,65,4,7.771599676283591,0.22840032371640895,4.723965291466836,1,2
restart_selection,stag_hunt,standard_pg,65,5,7.771599676283591,0.22840032371640895,4.952365615183245,1,2
restart_selection,stag_hunt,standard_pg,65,6,7.771599676283591,0.22840032371640895,5.180765938899654,1,2
restart_selection,stag_hunt,standard_pg,65,7,7.771599676283591,0.22840032371640895,5.409166262616063,1,2
restart_selection,stag_hunt,standard_pg,65,8,7.771599676283591,0.22840032371640895,5.637566586332472,1,2
restart_selection,stag_hunt,standard_pg,65,9,7.771599676283591,0.22840032371640895,5.865966910048881,1,2
restart_selection,stag_hunt,standard_pg,65,10,7.771599676283591,0.22840032371640895,6.09436723376529,1,2
restart_selection,stag_hunt,standard_pg,65,11,7.771599676283591,0.22840032371640895,6.322767557481699,1,2
restart_selection,stag_hunt,standard_pg,65,12,7.771599676283591,0.22840032371640895,6.551167881198108,1,2
restart_selection,stag_hunt,standard_pg,66,1,7.801763599785467,0.19823640021453315,0.19823640021453315,1,1
restart_selection,stag_hunt,standard_pg,66,2,7.801763599785467,0.19823640021453315,0.3964728004290663,1,1
restart_selection,stag_hunt,standard_pg,66,3,7.801763599785467,0.19823640021453315,0.5947092006435994,1,1
restart_selection,stag_hunt,standard_pg,66,4,7.801763599785467,0.19823640021453315,0.7929456008581326,1,1
restart_selection,stag_hunt,standard_pg,66,5,7.801763599785467,0.19823640021453315,0.9911820010726657,1,1
restart_selection,stag_hunt,standard_pg,66,6,7.801763599785467,0.19823640021453315,1.189418401287199,1,1
restart_selection,stag_hunt,standard_pg,66,7,7.801763599785467,0.19823640021453315,1.387654801501732,1,1
restart_selection,stag_hunt,standard_pg,66,8,7.801763599785467,0.19823640021453315,1.5858912017162652,1,1
restart_selection,stag_hunt,standard_pg,66,9,7.801763599785467,0.19823640021453315,1.7841276019307983,1,1
restart_selection,stag_hunt,standard_pg,66,10,7.801763599785467,0.19823640021453315,1.9823640021453315,1,1
restart_selection,stag_hunt,standard_pg,66,11,7.801763599785467,0.19823640021453315,2.1806004023598646,1,1
restart_selection,stag_hunt,standard_pg,66,12,7.801763599785467,0.19823640021453315,2.378836802574398,1,1
restart_selection,stag_hunt,standard_pg,67,1,7.766444277230234,0.23355572276976577,0.23355572276976577,1,1
restart_selection,stag_hunt,standard_pg,67,2,7.766444277230234,0.23355572276976577,0.46711144553953154,1,1
restart_selection,stag_hunt,standard_pg,67,3,7.766444277230234,0.23355572276976577,0.7006671683092973,1,1
restart_selection,stag_hunt,standard_pg,67,4,7.766444277230234,0.23355572276976577,0.9342228910790631,1,1
restart_selection,stag_hunt,standard_pg,67,5,7.766444277230234,0.23355572276976577,1.1677786138488289,1,1
restart_selection,stag_hunt,standard_pg,67,6,7.766444277230234,0.23355572276976577,1.4013343366185946,1,1
restart_selection,stag_hunt,standard_pg,67,7,7.766444277230234,0.23355572276976577,1.6348900593883604,1,1
restart_selection,stag_hunt,standard_pg,67,8,7.766444277230234,0.23355572276976577,1.8684457821581262,1,1
restart_selection,stag_hunt,standard_pg,67,9,7.766444277230234,0.23355572276976577,2.102001504927892,1,1
restart_selection,stag_hunt,standard_pg,67,10,7.766444277230234,0.23355572276976577,2.3355572276976577,1,1
restart_selection,stag_hunt,standard_pg,67,11,7.766444277230234,0.23355572276976577,2.5691129504674235,1,1
restart_selection,stag_hunt,standard_pg,67,12,7.766444277230234,0.23355572276976577,2.8026686732371893,1,1
restart_selection,stag_hunt,standard_pg,68,1,3.9725460218930877,4.027453978106912,4.027453978106912,0,13
restart_selection,stag_hunt,standard_pg,68,2,3.9725460218930877,4.027453978106912,8.054907956213825,0,13
restart_selection,stag_hunt,standard_pg,68,3,7.609268997742152,0.39073100225784785,8.445638958471672,1,3
restart_selection,stag_hunt,standard_pg,68,4,7.609268997742152,0.39073100225784785,8.83636996072952,1,3
restart_selection,stag_hunt,standard_pg,68,5,7.609268997742152,0.39073100225784785,9.227100962987368,1,3
restart_selection,stag_hunt,standard_pg,68,6,7.779749600949482,0.22025039905051802,9.447351362037885,1,3
