experiment,game,method,trajectory_id,init_p1,init_p2,step,coop_p1,coop_p2,success
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,106,0.9468450538289578,0.9529923691722441,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,108,0.9486771670869818,0.9535228334497451,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,110,0.9496584720134708,0.9541854279766614,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,112,0.9512877401339948,0.9558005994790886,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,114,0.9531230695493157,0.9563417785802152,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,116,0.9552341768599703,0.9573140389397459,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,118,0.9566891391273137,0.9571373185591795,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,120,0.9579280317860012,0.9576721005104073,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,122,0.9581652617931522,0.9576813924054568,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,124,0.9583569806384681,0.9579027637940196,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,126,0.9590717174451371,0.9581195204077606,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,128,0.9590851835557985,0.9586340555830424,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,130,0.9600329752892083,0.959155614642519,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,132,0.9613690547814592,0.9600592259492895,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,134,0.9619896960556532,0.9606355831935787,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,136,0.9623701659118283,0.9614220642369733,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,138,0.9631357260251204,0.9622810338991559,1
trajectory,stag_hunt,meta_mapg,38,0.5,0.7100000000000001,139,0.9633610754581519,0.9626150520156527,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,0,0.5161224029430109,0.9191641849179383,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,2,0.5725498546355055,0.9195184310593277,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,4,0.6152660279632208,0.9204486605910273,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,6,0.6454970213399572,0.922421063787209,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,8,0.678185013753271,0.9275075732241409,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,10,0.7119691734228125,0.930867119491296,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,12,0.7431338815753763,0.933789127950813,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,14,0.7721453003416024,0.9374847174689851,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,16,0.7984273514835523,0.9395957841705489,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,18,0.8159492261093751,0.9419215377396034,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,20,0.8290139041975609,0.9419905816875348,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,22,0.8448066699523072,0.9441573346204697,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,24,0.8586406292537353,0.9462190524552252,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,26,0.872990532525511,0.9464301338525893,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,28,0.8778100486493172,0.9469274015662004,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,30,0.8824067343537153,0.9471247499832259,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,32,0.8907171602150529,0.9476225659252788,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,34,0.8938350181873486,0.9488710975102498,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,36,0.8975157252526011,0.9509449200690049,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,38,0.9054084885665621,0.9517153244978974,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,40,0.9081591428614987,0.9525013934261886,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,42,0.9124442446286043,0.9539654167416157,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,44,0.9138045231013672,0.9552772064647758,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,46,0.9181041910129112,0.9565803629407776,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,48,0.9220621768923435,0.9567779139307175,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,50,0.9232833162961869,0.9575025241288925,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,52,0.9259457809339126,0.9587203391227442,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,54,0.9307418209235454,0.9594284512808042,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,56,0.931905418094793,0.9594640242709245,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,58,0.9317429734400638,0.9599897159078085,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,60,0.9329984930720648,0.9610523817926184,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,62,0.9355086236176707,0.9619714356150455,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,64,0.9384370474712198,0.9625540627375643,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,66,0.9410589003431511,0.9627098918036174,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,68,0.9428341130050316,0.963414784085272,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,70,0.945603133841877,0.9644745260171752,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,72,0.9461137398980503,0.965736394200672,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,74,0.9481942365029173,0.966527194351493,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,76,0.9505420498608846,0.9671504085567253,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,78,0.9515841967865178,0.9679367523853356,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,80,0.9530142404460533,0.9685943804124402,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,82,0.9534916799083419,0.9691258663700075,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,84,0.9544159281728443,0.9698300632767084,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,86,0.9545919144541464,0.9701568464161634,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,88,0.9559434393892129,0.9698808160650648,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,90,0.956853392354537,0.9702575115711821,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,92,0.9580146999141552,0.9707808414091387,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,94,0.9590575712918455,0.9711035110038886,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,96,0.9599713997044864,0.9712764828458549,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,98,0.9606220987442852,0.9714290113617694,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,100,0.9614737113282388,0.9717620885002075,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,102,0.961540141486957,0.9714338830743993,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,104,0.9622675899201507,0.9714595918699546,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,106,0.9630945028473115,0.9716121744514716,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,108,0.9643168050474371,0.9723044480877965,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,110,0.9647671618982603,0.9731484473723777,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,112,0.9657906120822558,0.9737972941022598,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,114,0.9661105439768638,0.9744013591881576,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,116,0.9666336015799191,0.9742687516620674,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,118,0.9668484217178798,0.974354377452164,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,120,0.9672185515579924,0.9741963240758604,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,122,0.9674125841797142,0.9746603010947059,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,124,0.9679613866463829,0.9751223467326278,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,126,0.9682755102134718,0.9755051311269121,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,128,0.96858079219312,0.9760617465443028,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,130,0.968571091996913,0.9763590021285048,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,132,0.9686986379208421,0.976695997762973,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,134,0.9695880026700456,0.9771351296233753,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,136,0.9698625015256719,0.9774996235168173,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,138,0.9700337979403567,0.9777280198332545,1
trajectory,stag_hunt,meta_mapg,39,0.5,0.92,139,0.9705115758686954,0.9778263597516618,1
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,0,0.6677845705422051,0.0808809564313337,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,2,0.5689472808877103,0.07906443797131892,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,4,0.47258275556009477,0.07857573728468271,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,6,0.37482799667070166,0.07713172590583675,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,8,0.3063525253457263,0.07854645326121572,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,10,0.24027310383057068,0.07243838899844925,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,12,0.1964845483912392,0.06787050142600437,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,14,0.16569912582571075,0.06415937043443525,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,16,0.14207696675148107,0.060873576458919894,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,18,0.12123646625722997,0.05598595370769524,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,20,0.10791847254722851,0.053450299411703026,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,22,0.09542008441231763,0.04984799425053926,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,24,0.08576431678358835,0.047155167389880896,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,26,0.07765586932992925,0.044646193522239634,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,28,0.07143727596501001,0.04256425723723959,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,30,0.06570096342858976,0.040439602801228755,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,32,0.06107228789108296,0.03872070094534138,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,34,0.056538793062192234,0.03673330744824627,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,36,0.05266218796488116,0.03495427748903122,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,38,0.04977801112988342,0.03370598598814831,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,40,0.047092741839125,0.03246354496896467,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,42,0.0445635917922513,0.031202802622004273,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,44,0.04227183669318805,0.03008030954618014,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,46,0.04010922958786347,0.028923010854127188,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,48,0.038409814901947635,0.028053874513129604,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,50,0.03676095445050223,0.027151772735871698,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,52,0.03524963490180975,0.02631802703600324,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,54,0.03377020973881999,0.025455633433898065,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,56,0.03240859029054467,0.024650933930319998,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,58,0.031157166422768518,0.02390019625276461,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,60,0.029994241970567073,0.023204871995139636,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,62,0.028934227665495058,0.022547026745522936,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,64,0.028034906641532648,0.022004735938453767,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,66,0.02719361123189226,0.02149245422441272,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,68,0.026323031173771952,0.020938594874891824,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,70,0.025523075349581942,0.020410402843621344,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,72,0.024766717291178155,0.019914587976322243,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,74,0.02405291257384612,0.019445444293758878,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,76,0.023377210897196115,0.019001883953805677,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,78,0.02274431583828374,0.01858053074247866,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,80,0.02214709975419038,0.018179834374948845,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,82,0.021584176990645715,0.01779646752895,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,84,0.02105806927057085,0.01742669647945924,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,86,0.02062005893518477,0.01712847948783648,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,88,0.020139678371765835,0.016791827284515164,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,90,0.019680086433234753,0.016469360718864234,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,92,0.01924312059151566,0.016160585573365607,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,94,0.01882557514006691,0.015864679827552314,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,96,0.018431454696302044,0.015579151606471633,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,98,0.018054769362568994,0.015304671810843386,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,100,0.017696909795489033,0.015040425578227627,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,102,0.017354562402180706,0.014785388646506204,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,104,0.017022601568436137,0.014541216135129494,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,106,0.01680271339643265,0.014391773353082182,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,108,0.01649350594374294,0.014161982015712034,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,110,0.01624217886628284,0.013981406028274303,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,112,0.016002578535472965,0.013805380682680177,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,114,0.01572511186603558,0.013595884217370825,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,116,0.015459325891827127,0.013394320002662935,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,118,0.015247501470124646,0.013237415371664701,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,120,0.014998523947862104,0.013047812367074535,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,122,0.014756741596137456,0.012865122335011348,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,124,0.014524431260015977,0.012687476440075765,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,126,0.014299665206844708,0.012514952853852644,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,128,0.014121659660177834,0.012382864114826713,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,130,0.013910981404061681,0.012219310922012722,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,132,0.013707963687491604,0.012059951954804887,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,134,0.013509229862202389,0.011906480305913958,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,136,0.013318989011402414,0.011755584306003897,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,138,0.013133592493741875,0.011610380931346335,0
trajectory,stag_hunt,meta_mapg,40,0.7100000000000001,0.08,139,0.01304251564631264,0.011539027677653762,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,0,0.6858194511879603,0.28246495768687113,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,2,0.6206744765151834,0.2794576413825422,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,4,0.5707562095305945,0.2760941384431726,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,6,0.5231037381269702,0.27744994643794485,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,8,0.45997861741532275,0.2609484931934761,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,10,0.3983778961782142,0.24199934178070373,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,12,0.35207276378671315,0.22808927312622082,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,14,0.2975854306618881,0.20225878577752499,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,16,0.2604921661109217,0.18750083994593095,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,18,0.22460474805522085,0.16926381099982965,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,20,0.19266506940075698,0.15044097435616002,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,22,0.16767062515950135,0.13505014882092886,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,24,0.14946651897610627,0.12379786823780138,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,26,0.13152204074072604,0.11148336173980582,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,28,0.11511458585349167,0.09930932512961593,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,30,0.1032524831485627,0.09037143912057306,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,32,0.09423454050751535,0.08375621885074248,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,34,0.08653294684190665,0.07761397669629733,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,36,0.07855701930375916,0.07100549279388854,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,38,0.07255973642936399,0.06616779973011254,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,40,0.06711761418330853,0.06153664550435734,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,42,0.06207544546953181,0.05726753589894995,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,44,0.05796581698606808,0.05371560701012796,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,46,0.0544268528175102,0.05061120924902699,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,48,0.05125727445185107,0.047898422037934936,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,50,0.04881474823858374,0.04572468394653156,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,52,0.04662146424917588,0.043807171887556895,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,54,0.04513875730275122,0.04251259680379889,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,56,0.042912602500390605,0.04050451037561578,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,58,0.04075797530300427,0.03858572964589598,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,60,0.03883393499950354,0.036830065726189166,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,62,0.03710332205085927,0.03523344600440266,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,64,0.035607202129193764,0.033909187716873006,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,66,0.03424156549110584,0.032685565246669816,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,68,0.03299623674183211,0.0315348863885502,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,70,0.0317283749887365,0.030397253879004427,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,72,0.03076827008753534,0.029516123426498356,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,74,0.029683188465452266,0.028516749778091655,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,76,0.028760681446267186,0.02766077094437168,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,78,0.0278123955233328,0.026793219694213423,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,80,0.02710296265917076,0.026141950872386892,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,82,0.02626348717200165,0.025372702234384224,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,84,0.025565539207588688,0.024708456616900045,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,86,0.02483590754755258,0.024013780147107863,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,88,0.024141085963361515,0.02336800999300512,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,90,0.023558510139572962,0.022826613104306455,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,92,0.023009618798235706,0.022310990679456924,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,94,0.022422924670161715,0.021756418556663017,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,96,0.021931434661900107,0.021294512118766786,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,98,0.021396262606493747,0.02079506041485543,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,100,0.020952943987481053,0.02037706488315599,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,102,0.020594463621988666,0.02004332192035467,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,104,0.020188925056941552,0.01966027959312635,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,106,0.01974248117084039,0.019239676661442048,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,108,0.01931802607162502,0.01883613528509081,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,110,0.018912658684956177,0.018452556164542902,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,112,0.018580531688530792,0.018133850561796797,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,114,0.01820988679180496,0.017777048214370317,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,116,0.01785247221878149,0.017436762162434664,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,118,0.017511700659710965,0.017109492041759006,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,120,0.01718358069288451,0.01679660083214554,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,122,0.016917345009136397,0.016544826167689906,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,124,0.016661759489049747,0.016301199457426124,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,126,0.016368254495972064,0.01601840871560786,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,128,0.016083840672804658,0.015748437698935348,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,130,0.015811010678279603,0.015486683132967236,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,132,0.015589119051853118,0.015277419904959252,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,134,0.015335595453534748,0.015030928342260245,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,136,0.015090946988418858,0.014793005524024736,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,138,0.014853409971287389,0.014564610222138062,0
trajectory,stag_hunt,meta_mapg,41,0.7100000000000001,0.29000000000000004,139,0.014736336308853378,0.014455031094151978,0
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,0,0.712995980787668,0.512873186597049,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,2,0.7094264453516155,0.5404932027557451,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,4,0.7002195454079221,0.5560458949021845,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,6,0.7013394128761298,0.5784622810011244,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,8,0.7075465816572286,0.5995839014933139,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,10,0.715340295142216,0.6266681597025671,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,12,0.7158719302574106,0.6387611342542755,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,14,0.7283889092540737,0.6477504410216364,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,16,0.7555399946475266,0.6762378575690368,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,18,0.7699853539682991,0.6975631018849873,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,20,0.7922992122677153,0.730467706113508,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,22,0.7969038276741472,0.7467230968885673,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,24,0.8054273914467898,0.7500111110056326,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,26,0.8154654986393818,0.7690223556422162,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,28,0.8220594930012515,0.7702653246199743,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,30,0.8331914453147147,0.788205412643178,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,32,0.8411507479933613,0.8098253500462125,1
trajectory,stag_hunt,meta_mapg,42,0.7100000000000001,0.5,34,0.8470400174417926,0.8128330904165414,1
